stars,text
0.0,"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on."
0.0,I like the kindle it is light and easy too sue battery life is good.
0.0,I liked my Kindle fire better. Kindle Fire was easier to hold and easier to use.
0.0,"I'd say for the price it was a decent Tablet it did what I needed it to do but the support I'd say through the App side was a bit rather weak which is the big downfall of this tablet. Amazon also does a lot of advertisements on the tablet for example the lock screen and multiple pages on your home screens which can be rather annoying and unremoveable. Otherwise I used it to watch videos, surf the web and use a few social media apps. Good for kids too both videos and games side. So I'd say in general for the price it's a decent tablet, but if you are looking to do more and have a smoother tablet you might want to pay more for something better."
0.0,I feel that Alexa does not know a lot of information. It gets very frustrating.
0.0,"This product is what you pay for. Got it on black Friday at less than 40 dollars. It uses are basic and good for my kids. If you need a babysitter, it comes into play for an hour. Battery life is pretty good"
0.0,"If adding more than one child to the account, the screen will not rotate properly for the second, third, or fourth child. Geek squad could not fix this problem, seems to be a manufacturer's issue. Also, there are too many adds. I returned this product."
0.0,"I have never had so many issues with a kindle and I have purchased alot. It's slow. It shuts off whenever it wants, the sd card dosent read half the time. And when it does it seems to be downloading it. And it deleted apps off my other kids kindle or adds when I do ... very very stupid . It has cracked . And I have never dropped it . It isn't made well. I am going to return it and I will probably never buy another kindle . HORRIBLE"
0.0,"Device does not stay connected to wifi, always disconnecting. This makes product unusable for alarms and timers. When used to work with harmony, at times, does not turn on all devices. Over priced and overrated. Purchased Google Home, for the past week, it has not lost contact with wifi, and works perfectly with harmony hub. Difficult setup with echo, even with 5-6 times with echo support, they can't figure it out. Wish I could return, not too late."
0.0,"So sorry I bought this, had to change its wake up name to echo from Alexa it wouldn't answer to Alexa, on a scale of 1-10 with 1 being terrible I'll rate it a 2 most of the time didn't know how to answer or didn't understand the question, did all the self help and with amazon customer service am ready to return it"
0.0,Easy to use and lots of handy features. Downside is the ads that apparently can't be shut off and you can't upload and and play downloaded YouTube videos unless you are online.
0.0,"Hard to use, Lots of ads, and Randomly closes apps"
0.0,"I want to rate it 3.5 but best buy lets me rate it 3 or 4, nothing in between. Similarly I see no point in upgrading from an old paperwhite until you really want a 300 ppi display. Kindle Paperwhite is good but not much has changed over the years, if you plan to upgrade over the old one think if it is worth spending.A paperwhite with 3G goes up towards 180-200 USD, I would rather invest the money on a tab. If you are sticking with the base version as I brought (99 USD - no ads), then its a good deal."
